link,num_lien
https://fr.whoscored.com/matches/1823509,1823509.0
https://fr.whoscored.com/matches/1823512,1823512.0
https://fr.whoscored.com/matches/1823520,1823520.0
https://fr.whoscored.com/matches/1823760,1823760.0
https://fr.whoscored.com/matches/1823762,1823762.0
https://fr.whoscored.com/matches/1823764,1823764.0
https://fr.whoscored.com/matches/1823767,1823767.0
https://fr.whoscored.com/matches/1823769,1823769.0
https://fr.whoscored.com/matches/1823770,1823770.0
https://fr.whoscored.com/matches/1823771,1823771.0
https://fr.whoscored.com/matches/1823772,1823772.0
https://fr.whoscored.com/matches/1823773,1823773.0
https://fr.whoscored.com/matches/1823774,1823774.0
https://fr.whoscored.com/matches/1823787,1823787.0
https://fr.whoscored.com/matches/1823788,1823788.0
https://fr.whoscored.com/matches/1823789,1823789.0
https://fr.whoscored.com/matches/1823790,1823790.0
https://fr.whoscored.com/matches/1823791,1823791.0
https://fr.whoscored.com/matches/1823792,1823792.0
https://fr.whoscored.com/matches/1823952,1823952.0
https://fr.whoscored.com/matches/1823960,1823960.0
https://fr.whoscored.com/matches/1823961,1823961.0
https://fr.whoscored.com/matches/1823962,1823962.0
https://fr.whoscored.com/matches/1823963,1823963.0
https://fr.whoscored.com/matches/1823964,1823964.0
https://fr.whoscored.com/matches/1823966,1823966.0
https://fr.whoscored.com/matches/1823967,1823967.0
https://fr.whoscored.com/matches/1823968,1823968.0
https://fr.whoscored.com/matches/1823969,1823969.0
https://fr.whoscored.com/matches/1823970,1823970.0
https://fr.whoscored.com/matches/1823971,1823971.0
https://fr.whoscored.com/matches/1823972,1823972.0
https://fr.whoscored.com/matches/1823973,1823973.0
https://fr.whoscored.com/matches/1823993,1823993.0
https://fr.whoscored.com/matches/1823994,1823994.0
https://fr.whoscored.com/matches/1823995,1823995.0
https://fr.whoscored.com/matches/1823996,1823996.0
https://fr.whoscored.com/matches/1824006,1824006.0
https://fr.whoscored.com/matches/1824007,1824007.0
https://fr.whoscored.com/matches/1824008,1824008.0
https://fr.whoscored.com/matches/1824009,1824009.0
https://fr.whoscored.com/matches/1824010,1824010.0
https://fr.whoscored.com/matches/1824011,1824011.0
https://fr.whoscored.com/matches/1824012,1824012.0
https://fr.whoscored.com/matches/1824013,1824013.0
https://fr.whoscored.com/matches/1824014,1824014.0
https://fr.whoscored.com/matches/1824022,1824022.0
https://fr.whoscored.com/matches/1824025,1824025.0
https://fr.whoscored.com/matches/1824026,1824026.0
https://fr.whoscored.com/matches/1824027,1824027.0
https://fr.whoscored.com/matches/1824028,1824028.0
https://fr.whoscored.com/matches/1824029,1824029.0
https://fr.whoscored.com/matches/1824030,1824030.0
https://fr.whoscored.com/matches/1824031,1824031.0
https://fr.whoscored.com/matches/1824032,1824032.0
https://fr.whoscored.com/matches/1824033,1824033.0
https://fr.whoscored.com/matches/1824356,1824356.0
https://fr.whoscored.com/matches/1824357,1824357.0
https://fr.whoscored.com/matches/1824358,1824358.0
https://fr.whoscored.com/matches/1824359,1824359.0
https://fr.whoscored.com/matches/1824360,1824360.0
https://fr.whoscored.com/matches/1824372,1824372.0
https://fr.whoscored.com/matches/1824373,1824373.0
https://fr.whoscored.com/matches/1824374,1824374.0
https://fr.whoscored.com/matches/1824375,1824375.0
https://fr.whoscored.com/matches/1824376,1824376.0
https://fr.whoscored.com/matches/1824377,1824377.0
https://fr.whoscored.com/matches/1824378,1824378.0
https://fr.whoscored.com/matches/1824394,1824394.0
https://fr.whoscored.com/matches/1824395,1824395.0
https://fr.whoscored.com/matches/1824396,1824396.0
https://fr.whoscored.com/matches/1824397,1824397.0
https://fr.whoscored.com/matches/1824403,1824403.0
https://fr.whoscored.com/matches/1824414,1824414.0
https://fr.whoscored.com/matches/1824421,1824421.0
https://fr.whoscored.com/matches/1824428,1824428.0
https://fr.whoscored.com/matches/1824433,1824433.0
https://fr.whoscored.com/matches/1824441,1824441.0
https://fr.whoscored.com/matches/1824455,1824455.0
https://fr.whoscored.com/matches/1824456,1824456.0
https://fr.whoscored.com/matches/1824457,1824457.0
https://fr.whoscored.com/matches/1824458,1824458.0
https://fr.whoscored.com/matches/1824459,1824459.0
https://fr.whoscored.com/matches/1824460,1824460.0
https://fr.whoscored.com/matches/1824461,1824461.0
https://fr.whoscored.com/matches/1824462,1824462.0
https://fr.whoscored.com/matches/1824463,1824463.0
https://fr.whoscored.com/matches/1824488,1824488.0
https://fr.whoscored.com/matches/1824490,1824490.0
https://fr.whoscored.com/matches/1824499,1824499.0
https://fr.whoscored.com/matches/1824503,1824503.0
https://fr.whoscored.com/matches/1824511,1824511.0
https://fr.whoscored.com/matches/1824512,1824512.0
https://fr.whoscored.com/matches/1824515,1824515.0
https://fr.whoscored.com/matches/1824517,1824517.0
https://fr.whoscored.com/matches/1824533,1824533.0
https://fr.whoscored.com/matches/1824539,1824539.0
https://fr.whoscored.com/matches/1824554,1824554.0
https://fr.whoscored.com/matches/1824557,1824557.0
