0,1,0
1820000.0,/matches/1820000/live/pologne-i-liga-2024-2025-gks-tychy-znicz-pruszkow,
1820001.0,/matches/1820001/live/pologne-i-liga-2024-2025-wisla-plock-wisla-krakow,
1820002.0,/matches/1820002/live/pologne-i-liga-2024-2025-termalica-nieciecza-arka-gdynia,
1820003.0,/matches/1820003/live/pologne-i-liga-2024-2025-kotwica-kolobrzeg-znicz-pruszkow,
1820005.0,/matches/1820005/live/pologne-i-liga-2024-2025-miedz-legnica-wisla-krakow,
1820007.0,/matches/1820007/live/pologne-i-liga-2024-2025-gornik-leczna-arka-gdynia,
1820009.0,/matches/1820009/live/pologne-i-liga-2024-2025-gornik-leczna-ruch-chorzow,
1820013.0,/matches/1820013/live/pologne-i-liga-2024-2025-wisla-krakow-kotwica-kolobrzeg,
1820015.0,/matches/1820015/live/pologne-i-liga-2024-2025-pogon-siedlce-stal-stalowa-wola,
1820017.0,/matches/1820017/live/pologne-i-liga-2024-2025-stal-rzeszow-chrobry-glogow,
1820019.0,/matches/1820019/live/pologne-i-liga-2024-2025-stal-stalowa-wola-odra-opole,
1820021.0,/matches/1820021/live/pologne-i-liga-2024-2025-gks-tychy-pogon-siedlce,
1820023.0,/matches/1820023/live/pologne-i-liga-2024-2025-wisla-plock-termalica-nieciecza,
1820025.0,/matches/1820025/live/pologne-i-liga-2024-2025-ruch-chorzow-wisla-plock,
1820027.0,/matches/1820027/live/pologne-i-liga-2024-2025-termalica-nieciecza-gks-tychy,
1820044.0,/matches/1820044/live/pologne-i-liga-2024-2025-ruch-chorzow-wisla-krakow,
1820045.0,/matches/1820045/live/pologne-i-liga-2024-2025-wisla-krakow-znicz-pruszkow,
1820046.0,/matches/1820046/live/pologne-i-liga-2024-2025-arka-gdynia-polonia-warszawa,
1820047.0,/matches/1820047/live/pologne-i-liga-2024-2025-gornik-leczna-lks-lodz,
1820048.0,/matches/1820048/live/pologne-i-liga-2024-2025-miedz-legnica-stal-rzeszow,
1820049.0,/matches/1820049/live/pologne-i-liga-2024-2025-kotwica-kolobrzeg-stal-stalowa-wola,
,,https://fr.whoscored.com/matches/1820067
,,https://fr.whoscored.com/matches/1820072
,,https://fr.whoscored.com/matches/1820073
,,https://fr.whoscored.com/matches/1820087
,,https://fr.whoscored.com/matches/1820088
,,https://fr.whoscored.com/matches/1820089
,,https://fr.whoscored.com/matches/1820090
,,https://fr.whoscored.com/matches/1820091
,,https://fr.whoscored.com/matches/1820092
,,https://fr.whoscored.com/matches/1820093
,,https://fr.whoscored.com/matches/1820094
,,https://fr.whoscored.com/matches/1820095
,,https://fr.whoscored.com/matches/1820096
,,https://fr.whoscored.com/matches/1820097
,,https://fr.whoscored.com/matches/1820098
,,https://fr.whoscored.com/matches/1820099
