league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Clinton Mata,22,ANG,CB,32-115,90,0,0,0,0,0,0,0,0,95,1,0,2,0.0,0.0,0.0,0,0,82,83,98.8,7,51,1,2,1,82,83,98.8,1300,477,36,36,100.0,39,39,100.0,3,4,75.0,0,0.0,0.0,0,7,0,0,7,83,80,3,2,0,0,0,1,0,0,0,0,82,0,0,1,1,0,1,0,1,1,100.0,0,2,2,0,0,1,5,0,95,7,26,68,1,0,95,2,1,50.0,1,50.0,51,349,231,1,1,0,0,0,69,0,0,0,0,0,3,0,0,0,1,0,0,0,9,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Sael Kumbedi,20,FRA,RB,19-341,90,0,0,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.0,2,1,56,62,90.3,7,37,3,2,1,56,62,90.3,726,154,32,34,94.1,21,23,91.3,0,1,0.0,0,0.0,0.2,1,6,1,0,7,62,58,4,1,0,0,1,3,0,0,0,0,56,0,1,2,0,0,1,1,0,0,,0,2,0,2,0,2,3,0,75,2,12,40,23,2,75,2,1,50.0,1,50.0,37,150,105,3,1,2,2,3,56,16,0,0,0,2,0,0,1,0,0,0,0,0,4,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Lucas Perri,1,BRA,GK,27-082,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,23,26,88.5,0,13,0,0,0,23,26,88.5,587,427,7,7,100.0,11,11,100.0,5,8,62.5,0,0.0,0.0,0,0,0,0,0,26,16,10,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,28,29,0,0,0,29,0,0,,0,,13,126,99,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,5,1,4,100.0,1.6,4,7,57.1,19,7,21.1,26.9,7,42.9,34.6,13,1,7.7,0,9.3,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Ludovic Ajorque,19,FRA,FW,31-005,90,0,0,0,0,1,0,0,0,38,1,0,1,0.0,0.0,0.0,0,0,16,28,57.1,1,9,0,2,0,16,28,57.1,228,30,10,15,66.7,5,8,62.5,1,2,50.0,0,0.0,0.0,0,1,0,0,1,28,28,0,0,0,0,1,0,0,0,0,0,16,0,1,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,38,0,3,18,17,6,38,2,0,0.0,2,100.0,9,25,6,0,0,0,2,0,27,5,0,0,0,2,0,1,1,0,1,0,0,0,0,6,4,60.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Mahdi Camara,45,FRA,"FW,RM",26-245,90,0,0,0,0,2,0,0,0,38,2,1,3,0.1,0.1,0.0,4,1,13,20,65.0,2,13,2,3,1,13,20,65.0,202,39,7,10,70.0,6,7,85.7,0,0,,0,0.0,0.1,0,0,0,0,2,20,15,4,1,0,0,0,0,0,0,0,0,13,1,1,2,2,1,1,0,0,1,0.0,1,3,0,3,1,3,1,0,38,1,9,15,14,6,38,3,1,33.3,2,66.7,13,100,59,2,1,1,2,0,19,5,0,0,0,2,2,1,0,1,2,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Abdallah Sima,17,SEN,LM,23-258,90,0,0,0,0,3,0,0,0,40,1,0,1,0.5,0.5,0.3,6,0,17,27,63.0,3,19,5,2,1,17,27,63.0,213,57,13,19,68.4,4,6,66.7,0,0,,0,0.3,0.1,4,0,2,0,3,27,27,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,40,1,6,16,19,11,40,2,1,50.0,1,50.0,19,216,113,5,3,4,2,1,31,6,0,0,0,1,1,0,0,0,1,0,0,0,7,3,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Hugo Magnetti,8,FRA,CM,26-276,89,0,0,0,0,2,2,0,0,37,4,1,1,0.1,0.1,0.0,2,0,24,26,92.3,3,14,2,1,0,24,26,92.3,412,117,14,14,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,1,1,0,0,3,26,26,0,0,0,1,0,0,0,0,0,0,24,0,0,4,4,3,1,0,4,4,100.0,0,1,0,1,1,5,0,0,37,0,9,20,8,1,37,1,0,0.0,1,100.0,14,78,45,2,0,0,2,1,25,2,0,0,0,1,2,0,0,1,4,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,   Kamory Doumbia,9,MLI,"FW,CM",22-012,1,0,0,0,0,1,1,0,0,5,1,1,0,0.1,0.1,0.1,1,0,3,3,100.0,0,0,0,0,0,3,3,100.0,17,3,2,2,100.0,0,0,,0,0,,0,0.1,0.1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,5,0,0,1,4,1,5,0,0,,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Pierre Lees-Melou,20,FRA,CM,31-281,90,0,0,0,0,1,0,0,0,47,2,0,1,0.1,0.1,0.1,2,0,29,38,76.3,5,15,1,1,0,29,38,76.3,630,226,8,9,88.9,16,18,88.9,5,10,50.0,0,0.1,0.1,1,5,2,1,5,38,38,0,0,0,2,1,0,0,0,0,0,29,0,0,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,1,0,47,2,17,24,6,1,47,1,0,0.0,1,100.0,15,70,26,1,0,0,0,0,29,3,0,0,0,2,2,0,1,0,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Mathias Pereira Lage,26,POR,RM,28-092,89,0,0,0,0,3,1,0,0,33,0,1,2,0.3,0.3,0.0,2,0,12,21,57.1,6,5,0,1,0,12,21,57.1,225,159,2,3,66.7,10,13,76.9,0,4,0.0,0,0.0,0.1,0,2,2,0,6,21,15,6,2,0,0,7,0,4,2,2,0,12,0,1,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,1,33,1,7,7,19,2,33,1,0,0.0,1,100.0,5,12,4,0,0,0,3,1,14,2,0,0,0,2,2,0,7,1,0,0,0,0,4,4,2,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,   Jonas Martin,28,FRA,CM,34-327,1,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,1,0,0,0,1,2,50.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,1,2,2,3,0,0,,0,,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Massadio Haïdara,22,MLI,LB,32-090,90,0,0,0,0,0,0,0,0,52,1,0,0,0.0,0.0,0.0,3,1,36,46,78.3,6,24,2,1,1,36,46,78.3,621,339,16,19,84.2,14,15,93.3,4,9,44.4,0,0.0,0.0,0,5,2,0,6,46,41,5,0,0,1,3,5,0,0,0,0,36,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0,52,3,20,23,9,0,52,1,1,100.0,0,0.0,24,126,77,2,1,0,0,0,37,3,0,0,0,0,4,0,3,0,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Julien Le Cardinal,25,FRA,CB,27-211,90,0,0,0,0,0,0,0,0,34,1,0,0,0.0,0.0,0.0,2,0,25,28,89.3,1,6,0,0,0,25,28,89.3,597,319,6,6,100.0,13,14,92.9,6,7,85.7,0,0.0,0.0,1,1,0,0,1,28,20,8,6,0,0,0,0,0,0,0,0,25,0,1,1,1,1,0,0,0,0,,0,0,0,0,0,1,5,0,34,6,23,12,0,0,34,0,0,,0,,6,50,25,0,0,0,0,1,13,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Brendan Chardonnet,5,FRA,CB,30-070,90,0,0,0,0,0,0,0,0,38,2,1,2,0.0,0.0,0.3,2,0,20,29,69.0,2,4,0,0,0,20,29,69.0,518,274,4,5,80.0,9,15,60.0,7,9,77.8,0,0.3,0.2,1,3,0,0,2,29,26,3,3,1,1,0,0,0,0,0,0,20,0,0,2,2,2,0,0,0,0,,0,2,1,1,1,3,5,0,38,8,28,9,2,2,38,0,0,,0,,4,25,17,0,0,0,0,0,17,0,0,0,0,1,0,0,0,1,2,0,0,0,5,1,2,33.3,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Kenny Lala,7,MAD,RB,33-150,90,1,0,1,1,0,0,1,0,48,4,1,0,0.8,0.0,0.1,5,0,26,40,65.0,2,12,0,0,0,26,40,65.0,535,266,12,15,80.0,9,12,75.0,5,8,62.5,0,0.1,0.2,1,1,1,1,2,40,31,9,1,1,0,5,7,1,1,0,0,26,0,4,4,3,1,3,0,3,4,75.0,1,0,0,0,1,5,1,0,48,0,12,21,15,1,47,0,0,,0,,12,54,14,0,1,0,3,0,21,5,1,0,0,1,0,0,5,1,3,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,15:00,Benoît Millot,Groupama Stadium,Lyon,Brest,Marco Bizot,40,NED,GK,33-357,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,29,34,85.3,0,13,0,0,0,29,34,85.3,1162,956,1,1,100.0,7,7,100.0,21,26,80.8,0,0.0,0.0,0,1,0,0,0,34,25,9,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,32,35,1,0,0,36,0,0,,0,,13,48,29,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,4,2,2,50.0,1.4,14,19,73.7,27,8,48.1,37.4,7,85.7,62.1,9,1,11.1,3,24.7,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Theo Bair,9,CAN,FW,25-187,69,0,0,0,0,2,2,0,0,10,0,0,0,0.5,0.5,0.0,0,0,4,7,57.1,1,5,2,0,0,4,7,57.1,46,21,4,6,66.7,0,0,,0,0,,0,0.0,0.1,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,10,1,2,3,5,3,10,0,0,,0,,5,25,16,2,0,1,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,60.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/370220dd/Auxerre-Strasbourg-2-Mars-2025-Ligue-1
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,   Lassine Sinayoko,17,MLI,FW,25-084,21,0,0,0,0,2,1,0,0,5,0,0,0,0.9,0.9,0.0,0,0,1,2,50.0,0,5,1,0,0,1,2,50.0,7,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,0,1,4,3,5,0,0,,0,,5,23,17,1,0,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Hamed Junior Traorè,25,CIV,"AM,LM",25-014,90,0,0,0,0,1,1,0,0,40,3,0,3,0.1,0.1,0.0,0,0,17,23,73.9,2,22,3,3,0,17,23,73.9,228,49,12,13,92.3,4,5,80.0,1,2,50.0,0,0.0,0.0,0,0,1,0,2,23,18,4,2,0,1,2,1,0,0,0,0,17,1,2,3,2,1,0,2,3,6,50.0,3,3,0,3,0,3,0,0,40,0,3,6,31,8,40,3,0,0.0,3,100.0,22,80,43,3,2,2,7,2,23,7,0,0,0,1,2,0,2,0,2,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Gaëtan Perrin,10,FRA,"AM,RM",28-268,90,0,0,0,0,2,0,0,0,57,2,0,0,0.1,0.1,0.8,8,0,29,44,65.9,9,42,5,6,2,29,44,65.9,446,183,17,19,89.5,10,15,66.7,2,8,25.0,0,0.8,0.6,5,5,3,0,9,44,36,8,1,2,0,10,1,5,1,4,0,29,0,3,2,2,0,0,2,0,3,0.0,3,0,0,0,0,2,1,0,57,1,2,13,42,8,57,6,2,33.3,4,66.7,42,264,152,5,5,5,3,1,43,6,0,0,0,1,0,0,10,0,2,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Elisha Owusu,42,GHA,CM,27-115,68,0,0,0,0,1,0,0,0,28,1,0,0,0.0,0.0,0.0,0,0,21,24,87.5,1,20,0,0,0,21,24,87.5,378,23,10,10,100.0,10,12,83.3,1,2,50.0,0,0.0,0.0,0,0,0,0,1,24,24,0,0,0,1,0,0,0,0,0,0,21,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,28,0,4,18,6,0,28,0,0,,0,,20,57,20,0,1,0,1,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,   Han-Noah Massengo,80,FRA,CM,23-238,22,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,1,8,1,0,0,10,10,100.0,150,45,5,5,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,1,1,1,10,10,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,4,3,4,0,11,0,0,,0,,8,46,24,1,1,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Kévin Danois,27,FRA,CM,20-247,90,0,0,0,0,1,1,0,0,58,1,0,2,0.1,0.1,1.1,5,0,47,53,88.7,8,39,0,1,0,47,53,88.7,948,283,19,22,86.4,18,19,94.7,9,11,81.8,0,1.1,0.6,3,9,1,0,8,53,53,0,0,1,2,1,0,0,0,0,0,47,0,0,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,58,0,9,32,17,2,58,1,0,0.0,1,100.0,39,153,48,0,0,0,1,2,38,2,0,0,0,2,0,0,1,0,1,0,0,0,10,2,1,66.7,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Gideon Mensah,14,GHA,WB,26-227,68,0,0,0,0,0,0,0,0,49,2,2,0,0.0,0.0,0.0,1,0,32,40,80.0,2,25,2,2,0,32,40,80.0,558,157,19,22,86.4,9,10,90.0,4,7,57.1,0,0.0,0.0,0,2,0,0,2,40,32,8,1,0,0,2,7,0,0,0,0,32,0,1,2,2,0,1,1,1,2,50.0,1,0,0,0,2,4,3,0,49,1,10,26,14,1,49,2,0,0.0,2,100.0,25,82,57,2,1,1,1,0,19,2,0,0,0,0,1,0,2,2,2,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,   Fredrik Oppegard,12,NOR,"LB,WB",22-207,22,0,0,0,0,1,0,0,0,19,2,0,0,0.0,0.0,0.0,1,0,12,14,85.7,1,6,0,1,0,12,14,85.7,156,50,9,9,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,14,13,1,0,0,0,0,1,0,0,0,0,12,0,0,2,2,1,0,1,2,4,50.0,2,0,0,0,0,2,1,0,19,1,7,6,7,1,19,1,0,0.0,1,100.0,6,40,1,0,1,0,0,0,9,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Ki-Jana Hoever,23,NED,WB,23-043,81,0,0,0,0,0,0,0,0,71,3,1,4,0.0,0.0,0.0,3,0,37,54,68.5,2,44,2,4,1,37,54,68.5,438,132,29,32,90.6,6,9,66.7,1,5,20.0,0,0.0,0.1,0,3,2,1,2,54,48,6,0,1,1,9,6,0,0,0,0,37,0,6,3,1,1,1,1,2,2,100.0,0,4,1,3,1,4,3,0,71,3,12,18,41,1,71,4,1,25.0,2,50.0,44,122,71,2,3,1,3,0,44,11,0,0,0,1,1,0,9,1,1,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,   Paul Joly,26,FRA,RB,24-268,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,7,3,0,0,5,8,62.5,57,21,4,5,80.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,1,4,3,1,8,0,0,,0,,7,68,60,3,0,1,0,0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Clément Akpa,92,CIV,CB,23-098,81,0,0,0,0,0,0,1,0,59,3,4,0,0.0,0.0,0.0,0,0,39,49,79.6,2,46,2,1,0,39,49,79.6,771,269,16,18,88.9,18,18,100.0,5,10,50.0,0,0.0,0.0,0,5,0,0,2,49,48,1,1,0,3,0,0,0,0,0,0,39,0,3,3,2,0,3,0,2,4,50.0,2,0,0,0,4,7,4,0,59,4,19,41,1,0,59,1,0,0.0,0,0.0,46,178,93,2,0,0,0,0,39,0,1,0,0,2,2,0,0,4,2,0,0,0,7,1,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,   Ado Onaiwu,45,JPN,FW,29-114,9,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,1,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,,0,,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Jubal,4,BRA,CB,31-185,90,0,0,0,0,2,0,0,0,71,1,1,1,0.3,0.3,0.0,2,0,48,55,87.3,2,47,0,0,0,48,55,87.3,1075,313,12,14,85.7,30,34,88.2,6,6,100.0,0,0.0,0.0,1,4,1,0,2,55,54,1,1,0,0,0,0,0,0,0,0,48,0,2,1,1,1,0,0,0,0,,0,1,1,0,1,2,11,0,71,8,36,33,3,2,71,0,0,,0,,47,116,29,0,0,0,1,0,42,0,0,0,0,0,2,0,0,1,1,0,0,0,8,4,1,80.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Gabriel Osho,3,NGA,CB,26-200,90,0,0,0,0,1,0,0,0,56,1,0,0,0.1,0.1,0.1,2,0,46,52,88.5,4,38,1,0,0,46,52,88.5,835,281,15,15,100.0,25,28,89.3,4,5,80.0,0,0.1,0.1,1,7,0,0,4,52,51,0,0,0,1,0,0,0,0,0,0,46,1,0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,56,1,15,37,4,2,56,0,0,,0,,38,129,69,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Donovan Léon,16,GUF,GK,32-119,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,0,21,31,67.7,0,22,0,0,0,21,31,67.7,802,641,1,1,100.0,9,9,100.0,11,21,52.4,0,0.0,0.0,0,3,0,0,0,31,23,8,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,24,32,0,0,0,32,0,0,,0,,22,108,53,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,1,2,66.7,1.4,9,19,47.4,29,3,58.6,46.1,2,100.0,63.5,8,1,12.5,0,10.0,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Emanuel Emegha,10,NED,FW,22-027,90,1,0,0,0,1,1,0,0,26,1,0,0,0.4,0.4,0.3,1,0,15,16,93.8,0,19,1,2,0,15,16,93.8,209,21,7,8,87.5,5,5,100.0,0,0,,0,0.3,0.0,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,26,2,6,10,10,1,26,2,0,0.0,1,50.0,19,103,39,1,2,0,2,2,21,2,0,0,0,2,3,1,0,0,1,0,0,0,4,2,5,28.6,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Félix Lemaréchal,6,FRA,AM,21-207,90,0,0,0,0,1,1,0,0,61,2,0,2,0.3,0.3,0.1,2,0,38,50,76.0,4,37,2,5,4,38,50,76.0,577,80,20,23,87.0,17,20,85.0,1,2,50.0,0,0.1,0.0,1,2,0,0,4,50,46,3,0,0,0,1,2,0,0,0,0,38,1,4,2,0,0,0,2,2,2,100.0,0,2,0,2,0,2,0,0,61,1,20,25,17,4,61,5,4,80.0,1,20.0,37,243,109,2,1,1,4,3,42,3,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0.0,,,,,,,,,,,,,,,,,,,,,
Ligue 1,Journée 24,2024/2025,02/03/2025,17:15,Mathieu Vernice,Stade de l'Abbé Deschamps,Auxerre,Strasbourg,Sebastian Nanasi,15,SWE,AM,22-290,56,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,1,1,22,28,78.6,1,18,1,2,1,22,28,78.6,264,34,15,17,88.2,5,8,62.5,0,1,0.0,0,0.0,0.1,0,1,1,0,1,28,26,2,1,0,0,1,0,1,1,0,0,22,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,32,1,5,18,9,1,32,2,1,50.0,1,50.0,18,62,33,1,2,0,1,0,25,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
